gene	sperm_syn	sperm_mis	sperm_stopgain	is_cRDHGs	is_DD	is_ASD	is_OG	non_nsite	mis_nsite	ssite
PARP4	1	3	0	False	False	False	True	2.2992124000000026e-06	4.225889809999992e-05	1.8750207899999975e-05
INSRR	2	3	0	False	False	False	True	1.5854077000000003e-06	4.304864210000011e-05	1.7906597700000036e-05
CD1D	0	2	0	False	False	False	True	5.811290999999999e-07	9.136860899999972e-06	3.943538400000001e-06
PIGV	1	0	0	False	False	False	True	7.046977e-07	1.3266262200000008e-05	5.595568799999996e-06
ADD1	0	1	0	False	False	False	True	1.0605822000000005e-06	2.5316497600000083e-05	1.190488569999999e-05
NR2F1	0	0	0	False	True	False	False	6.658151000000001e-07	1.2302812500000023e-05	5.990697700000005e-06
AURKB	0	1	0	False	False	False	True	4.3602889999999995e-07	1.1661890100000004e-05	4.453093000000001e-06
TRIP4	0	1	0	False	False	False	True	1.4416099000000006e-06	1.4432543999999981e-05	5.222671800000009e-06
HCN4	2	0	0	False	False	False	True	1.2851649999999997e-06	4.6612520199999843e-05	2.2606775500000005e-05
CLASP2	1	4	0	False	False	False	True	2.955621500000002e-06	4.093659950000011e-05	1.4219904000000022e-05
ASS1	1	0	0	False	False	False	True	5.721888999999998e-07	1.4474012399999986e-05	6.553376200000008e-06
ARHGEF15	3	3	0	False	False	False	True	1.0258247999999995e-06	2.904905899999996e-05	1.0757368400000009e-05
ALG5	0	0	0	False	False	False	True	1.1443284000000003e-06	9.487397199999993e-06	3.0575450000000022e-06
PRKD2	0	3	0	False	False	False	True	1.0220721000000008e-06	3.178341979999994e-05	1.5054589000000032e-05
TMEM192	0	0	1	False	False	False	True	7.199299e-07	6.801453899999997e-06	2.9270869999999993e-06
APBA2	1	2	0	False	False	False	True			
ELN	1	3	0	False	False	False	True	4.039557000000001e-07	2.3829302899999904e-05	1.3456789199999993e-05
DOP1B	1	5	0	False	False	False	True	2.674844500000002e-06	6.516461799999954e-05	3.1659102499999925e-05
ABCD4	1	1	0	False	False	False	True	7.808826999999993e-07	1.9481606099999988e-05	9.072204600000005e-06
RGS9	1	3	0	False	False	False	True	2.0571077999999976e-06	2.165318210000002e-05	9.29196140000002e-06
LRATD2	0	1	0	False	False	False	True	3.8229739999999986e-07	9.262029700000006e-06	4.294466099999998e-06
ALG6	0	0	0	False	False	False	True	6.591299000000006e-07	1.219284530000002e-05	4.956034199999999e-06
PDPN	0	0	0	False	False	False	True	2.2891390000000002e-07	5.350005799999999e-06	2.5185180999999997e-06
ERI2	0	0	0	False	False	False	True	9.841394999999993e-07	1.603587709999998e-05	5.935599200000003e-06
ACAD10	1	2	0	False	False	False	True	2.0884630999999995e-06	3.2639002500000095e-05	1.349205319999999e-05
OGN	0	0	0	False	False	False	True	3.7142769999999995e-07	7.794627099999994e-06	2.8661603000000006e-06
NTMT1	1	0	0	False	False	False	True	1.754473999999999e-07	8.187020500000004e-06	4.319876799999998e-06
TXN	0	0	0	False	False	False	True	1.051347e-07	2.4377217999999977e-06	1.0663919999999999e-06
ANKLE1	0	1	0	False	False	False	True	8.865924000000001e-07	1.949647339999998e-05	7.918021100000004e-06
PCGF3	0	1	0	False	False	False	True	2.2946269999999994e-07	7.3669286999999975e-06	3.953672999999996e-06
TP53I13	0	1	1	False	False	False	True	4.733494000000001e-07	1.1530183400000022e-05	5.0850072999999985e-06
CD86	0	0	0	False	False	False	True	3.3922460000000005e-07	9.25092100000003e-06	3.3239479999999993e-06
CTNNB1	1	10	4	False	True	True	False	1.4002557000000004e-06	2.3162770700000095e-05	7.084222299999998e-06
RFC5	0	1	0	False	False	False	True	6.105536000000001e-07	9.418086500000007e-06	3.9598283e-06
FETUB	1	0	0	False	False	False	True	5.449525000000004e-07	1.0435022300000023e-05	4.362379e-06
CCDC198	0	0	0	False	False	False	True	6.833676999999994e-07	7.096507500000002e-06	2.466006600000001e-06
CD200R1L	0	1	0	False	False	False	True	2.6064630000000007e-07	6.37208789999999e-06	2.8302090000000005e-06
LEMD2	1	2	0	False	False	False	True	8.261065999999999e-07	1.5842521999999983e-05	6.814858499999994e-06
C4BPA	1	0	1	False	False	False	True	9.752073000000002e-07	1.665667339999999e-05	6.499535200000003e-06
DCSTAMP	1	1	0	False	False	False	True	6.671871000000004e-07	1.244081210000002e-05	5.537260599999995e-06
OR13D1	1	0	0	False	False	False	True	2.2717789999999995e-07	7.585340599999998e-06	3.2888962999999984e-06
MSMB	0	2	0	False	False	False	True	1.229546e-07	2.853561699999997e-06	1.3046328999999999e-06
RAN	0	0	0	False	False	False	True	4.2155030000000004e-07	5.3267623999999995e-06	2.2122877999999998e-06
KRT32	1	1	0	False	False	False	True	5.942361999999999e-07	1.6914742800000017e-05	7.100350900000003e-06
AMBN	1	1	0	False	False	False	True	4.323270000000002e-07	1.1773158199999998e-05	5.488110100000005e-06
PREX1	0	7	0	False	False	False	True	1.9279297000000012e-06	5.9240041200000085e-05	2.8212770700000052e-05
CCAR1	0	3	1	False	False	False	True	2.484137399999998e-06	2.949747520000001e-05	1.0102769500000013e-05
C5orf47	1	0	0	False	False	False	True	2.1485459999999993e-07	4.835047400000003e-06	2.1321940000000004e-06
MORN1	0	1	0	False	False	False	True	6.926477999999996e-07	1.8909579899999952e-05	1.024896810000001e-05
FILIP1L	1	2	0	False	False	False	True	2.318737399999998e-06	3.5119750599999975e-05	1.3375289099999983e-05
LIPK	0	1	0	False	False	False	True	8.303457999999999e-07	9.838244900000017e-06	3.5314822999999997e-06
CFAP418	1	0	0	False	False	False	True	2.4425779999999985e-07	5.659246000000002e-06	1.8980266000000006e-06
MGRN1	0	1	0	False	False	False	True	6.739383999999999e-07	2.2871579199999975e-05	1.2311140300000009e-05
CCL22	0	0	0	False	False	False	True	8.918540000000001e-08	3.7562744000000024e-06	1.6905339000000005e-06
HOXB4	0	0	0	False	False	False	True	3.155620999999999e-07	7.366893300000011e-06	3.0949465e-06
ADD3	0	3	0	False	False	False	True	1.2527731999999994e-06	1.8370396199999914e-05	6.578658699999995e-06
NOXA1	1	0	0	False	False	False	True	1.0245252000000002e-06	1.8687119000000015e-05	9.908630799999999e-06
JAK3	1	1	0	False	False	False	True	1.6151948999999997e-06	3.686656699999993e-05	1.6548277499999997e-05
TMEM51	0	0	0	False	False	False	True	3.9283519999999997e-07	7.756313000000008e-06	4.288170600000001e-06
C8orf44-SGK3	0	0	0	False	False	False	True	7.392487999999998e-07	1.1009412900000006e-05	4.085206899999999e-06
GAMT	0	0	0	False	False	False	True	2.907347000000001e-07	9.467269799999991e-06	4.7321508000000055e-06
YDJC	0	0	0	False	False	False	True	2.6681029999999997e-07	1.0268449499999983e-05	5.074052700000002e-06
ENSG00000285444	0	0	0	False	False	False	True	2.7753e-08	1.3038257000000006e-06	5.402835999999998e-07
PSEN2	1	1	0	False	False	False	True	4.1923630000000007e-07	1.5217411699999972e-05	8.169400100000002e-06
HLA-DQA1	0	0	0	False	False	False	True			
C1orf43	1	0	0	False	False	False	True	5.702411999999999e-07	7.236199600000011e-06	2.3549766999999992e-06
HERC1	3	11	1	False	False	False	True	9.541906899999976e-06	0.00013383381610000117	4.9630978199999935e-05
PEF1	0	1	0	False	False	False	True	3.603715000000001e-07	9.630680699999994e-06	3.684326699999999e-06
AKT1S1	0	1	0	False	False	False	True	2.4522589999999993e-07	1.0072505999999995e-05	5.306283699999998e-06
GARIN5B	0	2	0	False	False	False	True	1.0715190999999996e-06	3.045161769999999e-05	1.64769666e-05
TM4SF19	0	0	0	False	False	False	True	2.616513000000001e-07	5.65365799999999e-06	2.6874032999999987e-06
SLC37A1	1	0	0	False	False	False	True	7.002121999999998e-07	1.7809146900000023e-05	1.035666280000001e-05
CYP3A4	0	1	0	False	False	False	True	6.732913999999994e-07	1.3134290100000013e-05	4.7881868000000006e-06
CTSL	0	0	0	False	False	False	True	4.0957230000000007e-07	8.403628200000017e-06	3.3473738000000014e-06
CST7	0	1	0	False	False	False	True	2.2071870000000006e-07	4.248530100000005e-06	1.5962032999999998e-06
CRTC1	0	1	0	False	False	False	True	6.371618000000001e-07	2.491722109999996e-05	1.3762738000000017e-05
DEFB106A	0	0	0	False	False	False	True			
NELFB	0	0	0	False	False	False	True	7.595824000000002e-07	2.2922192299999934e-05	1.2612361100000023e-05
ENSG00000203546	0	0	0	False	False	False	True	2.416096e-07	1.9292369999999988e-06	7.995067999999999e-07
NAA15	0	1	0	False	True	True	False	1.3968968e-06	2.1106881400000007e-05	7.427684299999991e-06
NMBR	0	2	0	False	False	False	True	2.8760789999999997e-07	1.1667345700000014e-05	4.778234599999989e-06
GPR45	0	1	0	False	False	False	True	4.1812769999999986e-07	1.1854315799999991e-05	5.762587699999993e-06
ZFPM1	1	0	0	False	False	False	True	9.634938000000003e-07	3.5122799899999977e-05	1.920832249999996e-05
MYBBP1A	2	3	0	False	False	False	True	1.6349794999999993e-06	4.5590689699999954e-05	2.093896160000002e-05
COMMD10	0	0	0	False	False	False	True	2.3419779999999998e-07	5.3614241e-06	1.945813100000001e-06
TM9SF1	0	2	0	False	False	False	True	9.296513999999997e-07	1.9034986800000035e-05	6.968986299999996e-06
PRTFDC1	0	0	0	False	False	False	True	4.462939e-07	6.399931199999993e-06	2.6623885e-06
ARL14	0	1	0	False	False	False	True	3.0285629999999997e-07	4.6904277e-06	2.011364e-06
DNAAF4	0	0	0	False	False	False	True	7.587539e-07	1.0997763800000007e-05	3.6145551999999977e-06
RSL24D1	0	0	0	False	False	False	True	4.620389999999999e-07	4.993752699999999e-06	1.2690625999999995e-06
HOXD3	0	0	0	False	False	False	True	5.643535999999998e-07	1.2028623799999984e-05	5.253374400000004e-06
ASTE1	1	2	0	False	False	False	True	1.1586405999999997e-06	1.8381894299999955e-05	6.992255200000002e-06
OTUB1	0	0	0	False	False	False	True	4.1637560000000005e-07	9.558289300000006e-06	4.615231899999999e-06
RETREG1	1	1	0	False	False	False	True	6.910379000000006e-07	1.2229536200000017e-05	5.060652500000005e-06
REX1BD	0	0	0	False	False	False	True	2.87665e-07	6.145951900000002e-06	3.050484899999999e-06
MTA2	0	3	0	False	False	False	True	1.1343857999999994e-06	2.0602670200000003e-05	6.989250299999992e-06
MISP	0	0	0	False	False	False	True	8.398848999999999e-07	2.829737620000004e-05	1.2495204900000024e-05
PRDM9	2	3	0	False	False	False	True	1.4255310999999988e-06	1.95105119e-05	6.847257400000003e-06
CEP20	0	1	0	False	False	False	True			
GGTLC2	0	0	0	False	False	False	True	8.420009999999999e-08	3.8894820000000005e-06	2.189729100000001e-06
THOC5	2	0	0	False	False	False	True	1.1085926000000001e-06	2.028774620000004e-05	8.56289949999999e-06
AK4	0	1	0	False	False	False	True	1.68071e-07	5.936240200000007e-06	2.2976828000000003e-06
ECEL1	0	1	0	False	False	False	True	1.1034568e-06	2.645355489999997e-05	1.2295140000000003e-05
P2RY13	0	0	0	False	False	False	True	2.8723650000000003e-07	8.91097570000001e-06	3.6788002000000035e-06
LRRC41	0	3	0	False	False	False	True	1.4280364e-06	2.8228078399999984e-05	8.942479500000007e-06
C9orf57	0	2	0	False	False	False	True	1.6394750000000002e-07	3.698029199999998e-06	1.2261563000000007e-06
PCDHB8	3	0	1	False	False	False	True	3.253786000000001e-07	8.014544200000006e-06	4.1484395000000005e-06
NRF1	0	1	0	False	False	False	True	6.126992999999999e-07	1.6509888800000003e-05	7.511747099999992e-06
RNASE4	0	1	0	False	False	False	True	2.1381209999999997e-07	4.8261751999999935e-06	1.7163109999999986e-06
ALDH1L1	0	2	0	False	False	False	True	9.566535999999997e-07	2.9880793600000045e-05	1.4891746500000046e-05
DNAH12	5	4	0	False	False	False	True	5.775848900000002e-06	8.257544290000002e-05	2.74831301e-05
LY6H	0	0	0	False	False	False	True			
ACSL5	0	2	0	False	False	False	True	7.718673000000001e-07	1.8547583600000046e-05	7.840027400000003e-06
ABCB1	0	4	0	False	False	False	True	2.288476399999999e-06	3.464815959999997e-05	1.1961467899999996e-05
TATDN1	0	0	0	False	False	False	True	5.041387999999999e-07	6.901137200000008e-06	2.2510561999999994e-06
PHF3	1	4	0	False	False	False	True	3.655742599999996e-06	5.195304229999999e-05	1.752093600000005e-05
ENSG00000285854	1	0	0	False	False	False	True	2.449209999999999e-07	7.658664800000008e-06	2.8432756000000004e-06
CLEC2B	0	0	0	False	False	False	True	3.5375449999999997e-07	4.2113187999999986e-06	1.4352281999999998e-06
LIG3	0	2	1	False	False	False	True	1.7075619000000005e-06	3.097056940000006e-05	1.175748660000001e-05
STARD5	0	0	0	False	False	False	True	4.180068999999999e-07	6.154825099999996e-06	2.8798312999999983e-06
CSHL1	0	2	0	False	False	False	True	1.9381289999999992e-07	6.708821999999999e-06	3.3276777000000037e-06
C5orf15	0	0	0	False	False	False	True	1.6974199999999996e-07	7.362625199999991e-06	3.249871699999998e-06
TBXA2R	0	0	1	False	False	False	True	3.7696699999999983e-07	1.2549145499999996e-05	6.732579800000003e-06
TSPYL1	0	2	0	False	False	False	True	5.638850000000001e-07	1.1983101500000032e-05	4.9702652999999996e-06
MAL2	0	0	0	False	False	False	True	4.0319130000000006e-07	5.104823800000002e-06	2.6837230000000015e-06
ZNF441	0	3	0	False	False	False	True	1.7742955e-06	1.9927967199999955e-05	6.943106499999984e-06
ENSG00000288658	0	0	0	False	False	False	True	2.8685869999999996e-07	1.119358829999999e-05	5.642451999999991e-06
ENSG00000206549	0	0	0	False	False	False	True	5.010079999999998e-07	1.2633085600000023e-05	5.7645945e-06
KCTD20	0	0	0	False	False	False	True	6.436534000000003e-07	1.2812891299999997e-05	4.072350600000001e-06
MGAM2	0	6	0	False	False	False	True			
DNA2	0	0	1	False	False	False	True	1.3617107999999996e-06	2.631801609999994e-05	9.427419199999987e-06
RNASE12	0	1	0	False	False	False	True	2.2007919999999998e-07	3.6472626999999958e-06	1.3888853999999993e-06
AANAT	0	0	0	False	False	False	True	1.7064530000000003e-07	9.355898900000017e-06	4.5798145999999985e-06
WDR83	0	1	0	False	False	False	True	4.3442619999999983e-07	9.797539899999988e-06	4.630034199999998e-06
NAALADL1	0	0	0	False	False	False	True	9.123432e-07	2.460817090000007e-05	1.1054363300000013e-05
CCDC127	2	1	0	False	False	False	True	4.2659769999999994e-07	6.165127699999999e-06	2.2995194999999998e-06
PTPN1	0	0	0	False	False	False	True	1.1654718000000005e-06	1.3681202100000014e-05	6.4527680999999985e-06
OR2M5	0	1	0	False	False	False	True	2.8485010000000006e-07	9.340667799999988e-06	3.0192071999999938e-06
IL12RB2	1	1	1	False	False	False	True	1.3859067000000007e-06	2.1583923300000098e-05	8.665064699999995e-06
ZNF518A	0	2	0	False	False	False	True	2.111306100000002e-06	3.518264299999994e-05	1.3228055699999974e-05
RFLNB	0	0	0	False	False	False	True	1.202696e-07	4.5759027999999954e-06	2.543505699999997e-06
KIR3DL2	0	0	0	False	False	False	True			
SLC27A5	1	0	0	False	False	False	True	1.0947580000000002e-06	2.48713132e-05	1.10781539e-05
RNF214	0	3	0	False	False	False	True	9.212101999999999e-07	1.939891449999998e-05	6.93047869999999e-06
SMG1	2	7	1	False	False	False	True	5.503408400000003e-06	8.387879850000012e-05	3.184034719999992e-05
TICAM2	0	0	0	False	False	False	True	3.6626510000000013e-07	6.1887573e-06	2.3512057999999986e-06
CLPTM1	0	0	0	False	False	False	True	1.0622378999999996e-06	2.4693010100000052e-05	1.294926500000001e-05
XKR3	0	0	0	False	False	False	True	4.884603000000002e-07	5.090092499999998e-06	1.688197699999999e-06
OSTF1	0	0	0	False	False	False	True	3.2173900000000005e-07	5.484321700000007e-06	2.4071939999999986e-06
IMPG1	0	4	0	False	False	False	True	1.3940813000000007e-06	2.0785633399999976e-05	8.666378199999997e-06
SMCO4	0	0	0	False	False	False	True	5.71342e-08	2.339555999999999e-06	1.0245322e-06
HTR5A	0	1	0	False	False	False	True	3.606326e-07	1.1222835899999987e-05	5.341145299999994e-06
IGF1	0	0	0	False	False	False	True	1.1213989999999997e-07	5.484316000000009e-06	2.474800500000001e-06
GAPVD1	2	3	0	False	False	False	True	2.4684793e-06	3.954959739999996e-05	1.3674303900000015e-05
SDHAF1	0	0	0	False	False	False	True	1.007332e-07	3.6706392000000033e-06	1.726015e-06
SLC23A3	0	2	0	False	False	False	True	1.3596919000000006e-06	1.4933283299999988e-05	6.629664499999997e-06
GEMIN4	2	7	0	False	False	False	True	1.4407850999999994e-06	3.164459710000005e-05	1.5258826100000007e-05
TTC34	0	2	0	False	False	False	True	3.230609000000001e-07	1.1832334e-05	6.218499399999998e-06
TIMM50	0	1	0	False	False	False	True	5.624516000000004e-07	1.3532259399999983e-05	6.0940094000000015e-06
CAMK2N2	0	0	0	False	False	False	True	8.660779999999998e-08	2.267408100000002e-06	1.0754399999999997e-06
ECM2	0	1	0	False	False	False	True	9.187873999999997e-07	1.7824605500000017e-05	6.7645588999999915e-06
PCDHGB1	2	4	0	False	False	False	True	8.760613999999999e-07	2.5477310100000003e-05	1.1391772900000008e-05
MSRB3	0	0	0	False	False	False	True	2.5471100000000006e-07	5.333594299999999e-06	2.679793800000001e-06
TMEM160	1	0	0	False	False	False	True	2.3016800000000008e-07	5.730320800000006e-06	2.774609700000001e-06
RNF43	2	4	0	False	False	False	True	1.5688025e-06	2.5362146399999967e-05	9.221631099999983e-06
AVPR1B	0	1	0	False	False	False	True	4.790965999999999e-07	1.4659627399999986e-05	6.084162299999994e-06
CCDC181	0	0	0	False	False	False	True	1.5733321000000013e-06	1.3088340100000031e-05	4.398568600000002e-06
UBXN11	0	0	0	False	False	False	True	1.0981252999999998e-06	1.7594842799999987e-05	7.81750380000001e-06
RNASE3	1	0	0	False	False	False	True	2.8958980000000006e-07	5.619553900000006e-06	1.5808094999999993e-06
DLK2	0	1	0	False	False	False	True	3.3510499999999996e-07	1.3908065300000014e-05	5.279749799999998e-06
CKMT1A	0	0	0	False	False	False	True	2.927763000000001e-07	3.7353896000000015e-06	9.916555999999998e-07
ZNF528	0	3	0	False	False	False	True	1.3981816000000004e-06	1.6998443800000044e-05	6.368365199999997e-06
SEMA3E	0	2	0	False	False	False	True	1.5562035999999993e-06	2.2785828799999987e-05	8.636621399999998e-06
GMPPB	0	1	1	False	False	False	True	3.3331319999999987e-07	1.2257967100000005e-05	4.925122399999999e-06
WDR25	1	0	0	False	False	False	True	6.735253999999998e-07	1.8252996500000027e-05	7.92592509999999e-06
POLD3	1	1	0	False	False	False	True	9.164311999999998e-07	1.1205797599999981e-05	4.577072300000004e-06
SMARCAD1	0	2	0	False	False	False	True	1.5251837999999984e-06	2.474174390000004e-05	8.415130399999988e-06
PLK3	0	1	0	False	False	False	True	7.569107000000001e-07	2.0389322000000036e-05	8.748559000000006e-06
ARSA	0	1	0	False	False	False	True	6.155353000000001e-07	1.764215719999998e-05	8.584475599999998e-06
SLIT2	0	1	0	False	False	False	True	2.3910515e-06	4.5292957399999936e-05	1.7530986400000034e-05
ENSG00000267385	0	0	0	False	False	False	True	3.0880300000000004e-07	3.2091430999999983e-06	1.3113208999999996e-06
SPOUT1	0	0	0	False	False	False	True	7.480263999999999e-07	1.3380984800000012e-05	5.973094899999993e-06
MTHFS	0	0	0	False	False	False	True	4.455027999999999e-07	6.049495199999997e-06	2.3033663999999987e-06
IL17RD	1	1	0	False	False	False	True	1.0098532000000012e-06	2.167709809999994e-05	1.0189517e-05
GBP1	0	0	0	False	False	False	True	1.1870169999999992e-06	1.530728369999999e-05	6.373377400000005e-06
ENSG00000285837	0	0	0	False	False	False	True	6.889102e-07	1.3376572699999976e-05	6.072526900000002e-06
SUPV3L1	1	1	0	False	False	False	True	1.4067514999999996e-06	2.1518952099999982e-05	7.798733900000007e-06
TAF11L10	0	0	0	False	False	False	True			
NFYA	0	1	0	False	False	False	True	8.438275999999999e-07	9.144445099999993e-06	3.181215800000001e-06
PMVK	0	0	0	False	False	False	True	3.1996819999999995e-07	7.032605799999993e-06	2.6128246999999996e-06
CA14	0	0	0	False	False	False	True	6.551104e-07	8.701626600000004e-06	3.841030700000003e-06
EPHX4	1	0	0	False	False	False	True	8.877871000000004e-07	8.671863800000002e-06	3.226147599999999e-06
YBX3	0	1	0	False	False	False	True	5.909235e-07	1.4257118299999998e-05	4.610698700000001e-06
KRT18	0	0	0	False	False	False	True	5.527381000000001e-07	1.4234052199999993e-05	5.432269700000008e-06
WDHD1	0	0	0	False	False	False	True	2.0178837999999995e-06	2.7433835999999973e-05	9.357554699999999e-06
ADGRG5	0	1	0	False	False	False	True	5.280086999999999e-07	1.7598092499999972e-05	8.267071e-06
OR1L8	1	3	0	False	False	False	True	2.8064120000000007e-07	9.35286729999999e-06	3.614473e-06
LIN7C	0	0	0	False	False	False	True	4.503531000000001e-07	5.394791899999999e-06	2.0251044999999976e-06
CATSPER1	1	3	0	False	False	False	True	7.998506000000004e-07	2.7477639900000007e-05	1.1956855799999992e-05
FAM98A	0	2	0	False	False	False	True	1.1083098999999985e-06	1.466785409999997e-05	5.693523300000002e-06
ZNF610	0	0	0	False	False	False	True	7.037813999999999e-07	1.3418924499999995e-05	4.805142199999998e-06
CD1A	0	0	0	False	False	False	True	5.287051999999996e-07	1.0320317200000018e-05	3.927979299999999e-06
ATP6V1FNB	0	0	0	False	False	False	True	5.048345000000001e-07	6.405212100000001e-06	2.553671600000004e-06
CPSF6	1	5	0	False	False	False	True	1.3226190000000002e-06	1.722352159999999e-05	5.401191699999997e-06
RXFP4	0	1	0	False	False	False	True	4.3366100000000017e-07	1.3804042900000012e-05	5.816140399999994e-06
URAD	0	0	0	False	False	False	True	1.4748760000000003e-07	4.915832400000002e-06	2.2416299000000024e-06
CD320	0	1	0	False	False	False	True	3.7489839999999986e-07	9.938976799999995e-06	4.804461699999999e-06
HUS1B	0	1	0	False	False	False	True	2.519764999999999e-07	8.332207499999993e-06	3.7925761e-06
TMCO1	0	0	0	False	False	False	True	6.096684000000001e-07	4.6878724e-06	1.7311378e-06
SAMD8	0	0	0	False	False	False	True	1.0035206e-06	1.0807353299999975e-05	3.7157950999999967e-06
ATXN7L1	1	1	0	False	False	False	True	9.479141e-07	2.4515147399999987e-05	1.1511704900000016e-05
DENND10	0	0	0	False	False	False	True	4.4848809999999985e-07	6.9260768000000036e-06	3.201072199999999e-06
YIF1B	1	2	0	False	False	False	True	2.587114e-07	1.1080533300000015e-05	5.446313699999999e-06
CCR4	0	0	0	False	False	False	True	3.609138000000001e-07	9.940191699999987e-06	4.574886000000001e-06
ASB4	1	1	0	False	False	False	True	5.881534e-07	1.2181047799999963e-05	5.656237900000003e-06
REPIN1	2	5	0	False	False	False	True	9.241009999999998e-07	2.034830650000002e-05	8.814347899999984e-06
GAN	0	1	0	False	False	False	True	1.1063720000000002e-06	1.7929288899999945e-05	7.586890500000004e-06
SYT11	0	1	0	False	False	False	True	4.835563000000002e-07	1.32323572e-05	5.8101713e-06
SOX15	0	0	0	False	False	False	True	3.188093e-07	6.383133499999993e-06	2.9266392999999986e-06
SRSF7	1	0	0	False	False	False	True	9.812338999999998e-07	7.259563300000002e-06	2.3872014000000023e-06
LAMTOR1	0	1	0	False	False	False	True	2.6879190000000013e-07	5.332565300000004e-06	2.2565180000000004e-06
ERO1B	0	0	0	False	False	False	True	1.165420999999999e-06	1.2826620700000008e-05	4.502027199999998e-06
SKA3	0	0	0	False	False	False	True	4.424452e-07	1.0258924799999994e-05	3.871937799999994e-06
GLS2	1	2	0	False	False	False	True	1.0965775999999999e-06	1.7666868099999982e-05	6.715920999999994e-06
MORN4	0	0	0	False	False	False	True	3.4061419999999997e-07	4.701727999999997e-06	1.6826952999999997e-06
XNDC1N	0	0	0	False	False	False	True	3.6708470000000003e-07	6.499091999999989e-06	2.420557000000001e-06
KCNC2	0	1	0	False	False	False	True	9.465324000000003e-07	1.8017116499999992e-05	7.82648180000001e-06
COPZ1	0	0	0	False	False	False	True	3.3065489999999995e-07	4.701545599999999e-06	1.9910034999999996e-06
DHRS13	0	1	0	False	False	False	True	3.349267000000001e-07	1.310323079999999e-05	4.873012e-06
DCC	0	5	0	False	False	False	True	3.4087153999999988e-06	4.2310912600000147e-05	1.676554419999999e-05
ACTG2	0	1	1	False	False	False	True	4.990789e-07	1.2706391899999996e-05	4.604211399999999e-06
CNNM3	0	3	0	False	False	False	True	1.0522008000000002e-06	2.2838930499999996e-05	1.2635030700000017e-05
ENSG00000248710	1	2	0	False	False	False	True	1.934751599999999e-06	2.466639209999999e-05	8.868964199999996e-06
IL37	1	0	0	False	False	False	True	1.8743660000000007e-07	5.887748699999998e-06	2.4814563999999993e-06
PFKFB3	0	1	0	False	False	False	True	5.699143000000001e-07	2.0674498500000006e-05	9.815965200000001e-06
THAP10	0	1	0	False	False	False	True	3.1482270000000006e-07	6.894655500000005e-06	2.749286300000002e-06
UBB	1	1	0	False	False	False	True	2.0299049999999995e-07	6.477637299999996e-06	2.688849099999998e-06
ENSG00000285283	1	0	0	False	False	False	True	3.3074129999999975e-07	6.707079400000007e-06	2.622361300000001e-06
WDR18	1	1	0	False	False	False	True	5.571247000000002e-07	1.655608170000001e-05	9.000100800000012e-06
OR2T7	0	0	0	False	False	False	True			
CD5	0	1	0	False	False	False	True	8.232997000000002e-07	1.6424575699999974e-05	7.310562199999995e-06
PLEKHH2	0	2	0	False	False	False	True	2.8694166999999975e-06	3.639228749999989e-05	1.3279297799999996e-05
MDM4	0	0	0	False	False	False	True	8.747686999999995e-07	1.2185539099999994e-05	4.919272300000003e-06
DDX43	0	2	0	False	False	False	True	9.861552999999994e-07	1.7714449199999954e-05	6.609127600000005e-06
SERINC1	0	1	0	False	False	False	True	7.508727000000003e-07	1.1665241900000025e-05	4.292765699999996e-06
RPL35	0	0	0	False	False	False	True	2.465655e-07	5.3802531999999894e-06	1.718464199999999e-06
RAB34	0	1	0	False	False	False	True	5.761347000000004e-07	7.306452399999994e-06	3.2143015000000036e-06
SLC50A1	0	0	0	False	False	False	True	3.6423530000000003e-07	5.755199899999997e-06	2.3773555000000032e-06
AMT	0	1	0	False	False	False	True	3.8863620000000005e-07	1.4191529500000036e-05	5.830341999999996e-06
PABPC4	0	3	0	False	False	False	True	8.434743999999997e-07	2.0851127000000008e-05	7.417496499999998e-06
OR52M1	0	1	0	False	False	False	True	4.3608450000000004e-07	9.771339599999997e-06	3.7464366999999995e-06
EDARADD	0	1	0	False	False	False	True	3.645356000000001e-07	6.556156700000002e-06	2.456260800000002e-06
COASY	1	0	0	False	False	False	True	8.043764e-07	1.7740578300000012e-05	7.719623800000017e-06
POLI	1	0	0	False	False	False	True	1.0381644000000005e-06	1.854385730000001e-05	6.020735400000009e-06
PIK3AP1	0	1	0	False	False	False	True	1.0550766999999996e-06	2.635790469999997e-05	1.2216278000000002e-05
OPN5	0	0	0	False	False	False	True	7.575910000000002e-07	9.770761900000004e-06	4.532219099999994e-06
COG1	0	3	0	False	False	False	True	1.572424300000001e-06	2.87695373e-05	1.2181622700000024e-05
UGT2A3	0	2	0	False	False	False	True			
UPF3A	0	1	0	False	False	False	True	6.453345e-07	1.163414600000001e-05	4.917695800000009e-06
FAM72B	0	0	0	False	False	False	True			
HSPA8	2	4	0	False	False	False	True	8.314160000000001e-07	1.8755495899999967e-05	5.856124799999998e-06
RAD52	0	0	0	False	False	False	True	6.269954999999997e-07	1.1963643899999965e-05	5.211899100000005e-06
BPGM	0	0	0	False	False	False	True	3.1756240000000007e-07	7.5518756999999915e-06	2.6857756000000036e-06
RNGTT	0	1	0	False	False	False	True	1.0840395000000003e-06	1.696235099999999e-05	5.455644899999991e-06
RPA2	0	0	0	False	False	False	True	3.1409940000000003e-07	6.325446899999992e-06	2.2717182e-06
HLA-C	0	0	0	False	False	False	True			
ENPP1	1	1	0	False	False	False	True	1.3590349999999995e-06	2.4027489499999903e-05	9.23968989999998e-06
